snapshot_ts,player_key,stat_id,stat_value
2025-12-14T07:14:54.217096+00:00,466.p.6673,3,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,4,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,5,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,6,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,7,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,8,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,9,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,10,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,11,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,12,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,13,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,14,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,15,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,16,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,17,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,18,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,19,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,20,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,21,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,22,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,23,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,24,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,25,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,27,-
2025-12-14T07:14:54.217096+00:00,466.p.6673,28,-
2025-12-14T07:14:54.217096+00:00,466.p.6679,0,24
2025-12-14T07:14:54.217096+00:00,466.p.6679,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6679,2,523
2025-12-14T07:14:54.217096+00:00,466.p.6679,3,227
2025-12-14T07:14:54.217096+00:00,466.p.6679,4,90
2025-12-14T07:14:54.217096+00:00,466.p.6679,5,.396
2025-12-14T07:14:54.217096+00:00,466.p.6679,6,80
2025-12-14T07:14:54.217096+00:00,466.p.6679,7,64
2025-12-14T07:14:54.217096+00:00,466.p.6679,8,.800
2025-12-14T07:14:54.217096+00:00,466.p.6679,9,69
2025-12-14T07:14:54.217096+00:00,466.p.6679,10,14
2025-12-14T07:14:54.217096+00:00,466.p.6679,11,.203
2025-12-14T07:14:54.217096+00:00,466.p.6679,12,258
2025-12-14T07:14:54.217096+00:00,466.p.6679,13,14
2025-12-14T07:14:54.217096+00:00,466.p.6679,14,45
2025-12-14T07:14:54.217096+00:00,466.p.6679,15,59
2025-12-14T07:14:54.217096+00:00,466.p.6679,16,100
2025-12-14T07:14:54.217096+00:00,466.p.6679,17,33
2025-12-14T07:14:54.217096+00:00,466.p.6679,18,5
2025-12-14T07:14:54.217096+00:00,466.p.6679,19,44
2025-12-14T07:14:54.217096+00:00,466.p.6679,20,2.273
2025-12-14T07:14:54.217096+00:00,466.p.6679,21,39
2025-12-14T07:14:54.217096+00:00,466.p.6679,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6679,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6679,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6679,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6679,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6679,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6686,0,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,2,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,3,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,4,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,5,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,6,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,7,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,8,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,9,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,10,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,11,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,12,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,13,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,14,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,15,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,16,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,17,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,18,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,19,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,20,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,21,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,22,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,23,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,24,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,25,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,27,-
2025-12-14T07:14:54.217096+00:00,466.p.6686,28,-
2025-12-14T07:14:54.217096+00:00,466.p.6687,0,12
2025-12-14T07:14:54.217096+00:00,466.p.6687,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6687,2,83
2025-12-14T07:14:54.217096+00:00,466.p.6687,3,23
2025-12-14T07:14:54.217096+00:00,466.p.6687,4,9
2025-12-14T07:14:54.217096+00:00,466.p.6687,5,.391
2025-12-14T07:14:54.217096+00:00,466.p.6687,6,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,7,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,8,-
2025-12-14T07:14:54.217096+00:00,466.p.6687,9,21
2025-12-14T07:14:54.217096+00:00,466.p.6687,10,7
2025-12-14T07:14:54.217096+00:00,466.p.6687,11,.333
2025-12-14T07:14:54.217096+00:00,466.p.6687,12,25
2025-12-14T07:14:54.217096+00:00,466.p.6687,13,2
2025-12-14T07:14:54.217096+00:00,466.p.6687,14,12
2025-12-14T07:14:54.217096+00:00,466.p.6687,15,14
2025-12-14T07:14:54.217096+00:00,466.p.6687,16,5
2025-12-14T07:14:54.217096+00:00,466.p.6687,17,2
2025-12-14T07:14:54.217096+00:00,466.p.6687,18,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,19,1
2025-12-14T07:14:54.217096+00:00,466.p.6687,20,5.000
2025-12-14T07:14:54.217096+00:00,466.p.6687,21,10
2025-12-14T07:14:54.217096+00:00,466.p.6687,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6687,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6691,0,15
2025-12-14T07:14:54.217096+00:00,466.p.6691,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6691,2,470
2025-12-14T07:14:54.217096+00:00,466.p.6691,3,210
2025-12-14T07:14:54.217096+00:00,466.p.6691,4,94
2025-12-14T07:14:54.217096+00:00,466.p.6691,5,.448
2025-12-14T07:14:54.217096+00:00,466.p.6691,6,126
2025-12-14T07:14:54.217096+00:00,466.p.6691,7,98
2025-12-14T07:14:54.217096+00:00,466.p.6691,8,.778
2025-12-14T07:14:54.217096+00:00,466.p.6691,9,57
2025-12-14T07:14:54.217096+00:00,466.p.6691,10,17
2025-12-14T07:14:54.217096+00:00,466.p.6691,11,.298
2025-12-14T07:14:54.217096+00:00,466.p.6691,12,303
2025-12-14T07:14:54.217096+00:00,466.p.6691,13,13
2025-12-14T07:14:54.217096+00:00,466.p.6691,14,105
2025-12-14T07:14:54.217096+00:00,466.p.6691,15,118
2025-12-14T07:14:54.217096+00:00,466.p.6691,16,57
2025-12-14T07:14:54.217096+00:00,466.p.6691,17,9
2025-12-14T07:14:54.217096+00:00,466.p.6691,18,12
2025-12-14T07:14:54.217096+00:00,466.p.6691,19,37
2025-12-14T07:14:54.217096+00:00,466.p.6691,20,1.541
2025-12-14T07:14:54.217096+00:00,466.p.6691,21,34
2025-12-14T07:14:54.217096+00:00,466.p.6691,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6691,23,1
2025-12-14T07:14:54.217096+00:00,466.p.6691,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6691,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6691,27,5
2025-12-14T07:14:54.217096+00:00,466.p.6691,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6692,0,21
2025-12-14T07:14:54.217096+00:00,466.p.6692,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6692,2,603
2025-12-14T07:14:54.217096+00:00,466.p.6692,3,260
2025-12-14T07:14:54.217096+00:00,466.p.6692,4,151
2025-12-14T07:14:54.217096+00:00,466.p.6692,5,.581
2025-12-14T07:14:54.217096+00:00,466.p.6692,6,78
2025-12-14T07:14:54.217096+00:00,466.p.6692,7,61
2025-12-14T07:14:54.217096+00:00,466.p.6692,8,.782
2025-12-14T07:14:54.217096+00:00,466.p.6692,9,81
2025-12-14T07:14:54.217096+00:00,466.p.6692,10,32
2025-12-14T07:14:54.217096+00:00,466.p.6692,11,.395
2025-12-14T07:14:54.217096+00:00,466.p.6692,12,395
2025-12-14T07:14:54.217096+00:00,466.p.6692,13,32
2025-12-14T07:14:54.217096+00:00,466.p.6692,14,137
2025-12-14T07:14:54.217096+00:00,466.p.6692,15,169
2025-12-14T07:14:54.217096+00:00,466.p.6692,16,36
2025-12-14T07:14:54.217096+00:00,466.p.6692,17,13
2025-12-14T07:14:54.217096+00:00,466.p.6692,18,32
2025-12-14T07:14:54.217096+00:00,466.p.6692,19,42
2025-12-14T07:14:54.217096+00:00,466.p.6692,20,.857
2025-12-14T07:14:54.217096+00:00,466.p.6692,21,63
2025-12-14T07:14:54.217096+00:00,466.p.6692,22,2
2025-12-14T07:14:54.217096+00:00,466.p.6692,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6692,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6692,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6692,27,4
2025-12-14T07:14:54.217096+00:00,466.p.6692,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6693,0,21
2025-12-14T07:14:54.217096+00:00,466.p.6693,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6693,2,704
2025-12-14T07:14:54.217096+00:00,466.p.6693,3,253
2025-12-14T07:14:54.217096+00:00,466.p.6693,4,115
2025-12-14T07:14:54.217096+00:00,466.p.6693,5,.455
2025-12-14T07:14:54.217096+00:00,466.p.6693,6,64
2025-12-14T07:14:54.217096+00:00,466.p.6693,7,51
2025-12-14T07:14:54.217096+00:00,466.p.6693,8,.797
2025-12-14T07:14:54.217096+00:00,466.p.6693,9,118
2025-12-14T07:14:54.217096+00:00,466.p.6693,10,42
2025-12-14T07:14:54.217096+00:00,466.p.6693,11,.356
2025-12-14T07:14:54.217096+00:00,466.p.6693,12,323
2025-12-14T07:14:54.217096+00:00,466.p.6693,13,30
2025-12-14T07:14:54.217096+00:00,466.p.6693,14,108
2025-12-14T07:14:54.217096+00:00,466.p.6693,15,138
2025-12-14T07:14:54.217096+00:00,466.p.6693,16,41
2025-12-14T07:14:54.217096+00:00,466.p.6693,17,16
2025-12-14T07:14:54.217096+00:00,466.p.6693,18,16
2025-12-14T07:14:54.217096+00:00,466.p.6693,19,28
2025-12-14T07:14:54.217096+00:00,466.p.6693,20,1.464
2025-12-14T07:14:54.217096+00:00,466.p.6693,21,64
2025-12-14T07:14:54.217096+00:00,466.p.6693,22,3
2025-12-14T07:14:54.217096+00:00,466.p.6693,23,3
2025-12-14T07:14:54.217096+00:00,466.p.6693,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6693,25,1
2025-12-14T07:14:54.217096+00:00,466.p.6693,27,3
2025-12-14T07:14:54.217096+00:00,466.p.6693,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6694,0,10
2025-12-14T07:14:54.217096+00:00,466.p.6694,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6694,2,368
2025-12-14T07:14:54.217096+00:00,466.p.6694,3,138
2025-12-14T07:14:54.217096+00:00,466.p.6694,4,61
2025-12-14T07:14:54.217096+00:00,466.p.6694,5,.442
2025-12-14T07:14:54.217096+00:00,466.p.6694,6,24
2025-12-14T07:14:54.217096+00:00,466.p.6694,7,17
2025-12-14T07:14:54.217096+00:00,466.p.6694,8,.708
2025-12-14T07:14:54.217096+00:00,466.p.6694,9,58
2025-12-14T07:14:54.217096+00:00,466.p.6694,10,15
2025-12-14T07:14:54.217096+00:00,466.p.6694,11,.259
2025-12-14T07:14:54.217096+00:00,466.p.6694,12,154
2025-12-14T07:14:54.217096+00:00,466.p.6694,13,18
2025-12-14T07:14:54.217096+00:00,466.p.6694,14,56
2025-12-14T07:14:54.217096+00:00,466.p.6694,15,74
2025-12-14T07:14:54.217096+00:00,466.p.6694,16,16
2025-12-14T07:14:54.217096+00:00,466.p.6694,17,18
2025-12-14T07:14:54.217096+00:00,466.p.6694,18,14
2025-12-14T07:14:54.217096+00:00,466.p.6694,19,8
2025-12-14T07:14:54.217096+00:00,466.p.6694,20,2.000
2025-12-14T07:14:54.217096+00:00,466.p.6694,21,22
2025-12-14T07:14:54.217096+00:00,466.p.6694,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6694,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6694,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6694,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6694,27,2
2025-12-14T07:14:54.217096+00:00,466.p.6694,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6695,0,10
2025-12-14T07:14:54.217096+00:00,466.p.6695,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6695,2,144
2025-12-14T07:14:54.217096+00:00,466.p.6695,3,59
2025-12-14T07:14:54.217096+00:00,466.p.6695,4,27
2025-12-14T07:14:54.217096+00:00,466.p.6695,5,.458
2025-12-14T07:14:54.217096+00:00,466.p.6695,6,16
2025-12-14T07:14:54.217096+00:00,466.p.6695,7,14
2025-12-14T07:14:54.217096+00:00,466.p.6695,8,.875
2025-12-14T07:14:54.217096+00:00,466.p.6695,9,26
2025-12-14T07:14:54.217096+00:00,466.p.6695,10,10
2025-12-14T07:14:54.217096+00:00,466.p.6695,11,.385
2025-12-14T07:14:54.217096+00:00,466.p.6695,12,78
2025-12-14T07:14:54.217096+00:00,466.p.6695,13,7
2025-12-14T07:14:54.217096+00:00,466.p.6695,14,19
2025-12-14T07:14:54.217096+00:00,466.p.6695,15,26
2025-12-14T07:14:54.217096+00:00,466.p.6695,16,14
2025-12-14T07:14:54.217096+00:00,466.p.6695,17,4
2025-12-14T07:14:54.217096+00:00,466.p.6695,18,1
2025-12-14T07:14:54.217096+00:00,466.p.6695,19,11
2025-12-14T07:14:54.217096+00:00,466.p.6695,20,1.273
2025-12-14T07:14:54.217096+00:00,466.p.6695,21,15
2025-12-14T07:14:54.217096+00:00,466.p.6695,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6695,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6695,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6695,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6695,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6695,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6696,0,14
2025-12-14T07:14:54.217096+00:00,466.p.6696,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6696,2,457
2025-12-14T07:14:54.217096+00:00,466.p.6696,3,195
2025-12-14T07:14:54.217096+00:00,466.p.6696,4,88
2025-12-14T07:14:54.217096+00:00,466.p.6696,5,.451
2025-12-14T07:14:54.217096+00:00,466.p.6696,6,86
2025-12-14T07:14:54.217096+00:00,466.p.6696,7,72
2025-12-14T07:14:54.217096+00:00,466.p.6696,8,.837
2025-12-14T07:14:54.217096+00:00,466.p.6696,9,90
2025-12-14T07:14:54.217096+00:00,466.p.6696,10,38
2025-12-14T07:14:54.217096+00:00,466.p.6696,11,.422
2025-12-14T07:14:54.217096+00:00,466.p.6696,12,286
2025-12-14T07:14:54.217096+00:00,466.p.6696,13,12
2025-12-14T07:14:54.217096+00:00,466.p.6696,14,66
2025-12-14T07:14:54.217096+00:00,466.p.6696,15,78
2025-12-14T07:14:54.217096+00:00,466.p.6696,16,32
2025-12-14T07:14:54.217096+00:00,466.p.6696,17,10
2025-12-14T07:14:54.217096+00:00,466.p.6696,18,3
2025-12-14T07:14:54.217096+00:00,466.p.6696,19,39
2025-12-14T07:14:54.217096+00:00,466.p.6696,20,.821
2025-12-14T07:14:54.217096+00:00,466.p.6696,21,42
2025-12-14T07:14:54.217096+00:00,466.p.6696,22,1
2025-12-14T07:14:54.217096+00:00,466.p.6696,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6696,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6696,25,1
2025-12-14T07:14:54.217096+00:00,466.p.6696,27,2
2025-12-14T07:14:54.217096+00:00,466.p.6696,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6697,0,21
2025-12-14T07:14:54.217096+00:00,466.p.6697,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6697,2,595
2025-12-14T07:14:54.217096+00:00,466.p.6697,3,363
2025-12-14T07:14:54.217096+00:00,466.p.6697,4,161
2025-12-14T07:14:54.217096+00:00,466.p.6697,5,.444
2025-12-14T07:14:54.217096+00:00,466.p.6697,6,109
2025-12-14T07:14:54.217096+00:00,466.p.6697,7,85
2025-12-14T07:14:54.217096+00:00,466.p.6697,8,.780
2025-12-14T07:14:54.217096+00:00,466.p.6697,9,127
2025-12-14T07:14:54.217096+00:00,466.p.6697,10,36
2025-12-14T07:14:54.217096+00:00,466.p.6697,11,.283
2025-12-14T07:14:54.217096+00:00,466.p.6697,12,443
2025-12-14T07:14:54.217096+00:00,466.p.6697,13,24
2025-12-14T07:14:54.217096+00:00,466.p.6697,14,74
2025-12-14T07:14:54.217096+00:00,466.p.6697,15,98
2025-12-14T07:14:54.217096+00:00,466.p.6697,16,48
2025-12-14T07:14:54.217096+00:00,466.p.6697,17,27
2025-12-14T07:14:54.217096+00:00,466.p.6697,18,5
2025-12-14T07:14:54.217096+00:00,466.p.6697,19,59
2025-12-14T07:14:54.217096+00:00,466.p.6697,20,.814
2025-12-14T07:14:54.217096+00:00,466.p.6697,21,49
2025-12-14T07:14:54.217096+00:00,466.p.6697,22,1
2025-12-14T07:14:54.217096+00:00,466.p.6697,23,3
2025-12-14T07:14:54.217096+00:00,466.p.6697,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6697,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6697,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6697,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6698,0,26
2025-12-14T07:14:54.217096+00:00,466.p.6698,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6698,2,882
2025-12-14T07:14:54.217096+00:00,466.p.6698,3,262
2025-12-14T07:14:54.217096+00:00,466.p.6698,4,125
2025-12-14T07:14:54.217096+00:00,466.p.6698,5,.477
2025-12-14T07:14:54.217096+00:00,466.p.6698,6,46
2025-12-14T07:14:54.217096+00:00,466.p.6698,7,30
2025-12-14T07:14:54.217096+00:00,466.p.6698,8,.652
2025-12-14T07:14:54.217096+00:00,466.p.6698,9,42
2025-12-14T07:14:54.217096+00:00,466.p.6698,10,6
2025-12-14T07:14:54.217096+00:00,466.p.6698,11,.143
2025-12-14T07:14:54.217096+00:00,466.p.6698,12,286
2025-12-14T07:14:54.217096+00:00,466.p.6698,13,57
2025-12-14T07:14:54.217096+00:00,466.p.6698,14,108
2025-12-14T07:14:54.217096+00:00,466.p.6698,15,165
2025-12-14T07:14:54.217096+00:00,466.p.6698,16,149
2025-12-14T07:14:54.217096+00:00,466.p.6698,17,55
2025-12-14T07:14:54.217096+00:00,466.p.6698,18,9
2025-12-14T07:14:54.217096+00:00,466.p.6698,19,61
2025-12-14T07:14:54.217096+00:00,466.p.6698,20,2.443
2025-12-14T07:14:54.217096+00:00,466.p.6698,21,64
2025-12-14T07:14:54.217096+00:00,466.p.6698,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6698,23,1
2025-12-14T07:14:54.217096+00:00,466.p.6698,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6698,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6698,27,3
2025-12-14T07:14:54.217096+00:00,466.p.6698,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6699,0,17
2025-12-14T07:14:54.217096+00:00,466.p.6699,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6699,2,277
2025-12-14T07:14:54.217096+00:00,466.p.6699,3,85
2025-12-14T07:14:54.217096+00:00,466.p.6699,4,43
2025-12-14T07:14:54.217096+00:00,466.p.6699,5,.506
2025-12-14T07:14:54.217096+00:00,466.p.6699,6,16
2025-12-14T07:14:54.217096+00:00,466.p.6699,7,11
2025-12-14T07:14:54.217096+00:00,466.p.6699,8,.688
2025-12-14T07:14:54.217096+00:00,466.p.6699,9,25
2025-12-14T07:14:54.217096+00:00,466.p.6699,10,7
2025-12-14T07:14:54.217096+00:00,466.p.6699,11,.280
2025-12-14T07:14:54.217096+00:00,466.p.6699,12,104
2025-12-14T07:14:54.217096+00:00,466.p.6699,13,22
2025-12-14T07:14:54.217096+00:00,466.p.6699,14,39
2025-12-14T07:14:54.217096+00:00,466.p.6699,15,61
2025-12-14T07:14:54.217096+00:00,466.p.6699,16,24
2025-12-14T07:14:54.217096+00:00,466.p.6699,17,9
2025-12-14T07:14:54.217096+00:00,466.p.6699,18,3
2025-12-14T07:14:54.217096+00:00,466.p.6699,19,15
2025-12-14T07:14:54.217096+00:00,466.p.6699,20,1.600
2025-12-14T07:14:54.217096+00:00,466.p.6699,21,40
2025-12-14T07:14:54.217096+00:00,466.p.6699,22,1
2025-12-14T07:14:54.217096+00:00,466.p.6699,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6699,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6699,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6699,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6699,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6701,0,17
2025-12-14T07:14:54.217096+00:00,466.p.6701,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6701,2,213
2025-12-14T07:14:54.217096+00:00,466.p.6701,3,61
2025-12-14T07:14:54.217096+00:00,466.p.6701,4,27
2025-12-14T07:14:54.217096+00:00,466.p.6701,5,.443
2025-12-14T07:14:54.217096+00:00,466.p.6701,6,6
2025-12-14T07:14:54.217096+00:00,466.p.6701,7,6
2025-12-14T07:14:54.217096+00:00,466.p.6701,8,1.000
2025-12-14T07:14:54.217096+00:00,466.p.6701,9,32
2025-12-14T07:14:54.217096+00:00,466.p.6701,10,14
2025-12-14T07:14:54.217096+00:00,466.p.6701,11,.438
2025-12-14T07:14:54.217096+00:00,466.p.6701,12,74
2025-12-14T07:14:54.217096+00:00,466.p.6701,13,6
2025-12-14T07:14:54.217096+00:00,466.p.6701,14,24
2025-12-14T07:14:54.217096+00:00,466.p.6701,15,30
2025-12-14T07:14:54.217096+00:00,466.p.6701,16,15
2025-12-14T07:14:54.217096+00:00,466.p.6701,17,1
2025-12-14T07:14:54.217096+00:00,466.p.6701,18,5
2025-12-14T07:14:54.217096+00:00,466.p.6701,19,6
2025-12-14T07:14:54.217096+00:00,466.p.6701,20,2.500
2025-12-14T07:14:54.217096+00:00,466.p.6701,21,18
2025-12-14T07:14:54.217096+00:00,466.p.6701,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6701,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6701,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6701,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6701,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6701,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6702,0,6
2025-12-14T07:14:54.217096+00:00,466.p.6702,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6702,2,168
2025-12-14T07:14:54.217096+00:00,466.p.6702,3,84
2025-12-14T07:14:54.217096+00:00,466.p.6702,4,40
2025-12-14T07:14:54.217096+00:00,466.p.6702,5,.476
2025-12-14T07:14:54.217096+00:00,466.p.6702,6,20
2025-12-14T07:14:54.217096+00:00,466.p.6702,7,20
2025-12-14T07:14:54.217096+00:00,466.p.6702,8,1.000
2025-12-14T07:14:54.217096+00:00,466.p.6702,9,14
2025-12-14T07:14:54.217096+00:00,466.p.6702,10,4
2025-12-14T07:14:54.217096+00:00,466.p.6702,11,.286
2025-12-14T07:14:54.217096+00:00,466.p.6702,12,104
2025-12-14T07:14:54.217096+00:00,466.p.6702,13,2
2025-12-14T07:14:54.217096+00:00,466.p.6702,14,29
2025-12-14T07:14:54.217096+00:00,466.p.6702,15,31
2025-12-14T07:14:54.217096+00:00,466.p.6702,16,37
2025-12-14T07:14:54.217096+00:00,466.p.6702,17,7
2025-12-14T07:14:54.217096+00:00,466.p.6702,18,5
2025-12-14T07:14:54.217096+00:00,466.p.6702,19,9
2025-12-14T07:14:54.217096+00:00,466.p.6702,20,4.111
2025-12-14T07:14:54.217096+00:00,466.p.6702,21,11
2025-12-14T07:14:54.217096+00:00,466.p.6702,22,0
2025-12-14T07:14:54.217096+00:00,466.p.6702,23,0
2025-12-14T07:14:54.217096+00:00,466.p.6702,24,0
2025-12-14T07:14:54.217096+00:00,466.p.6702,25,0
2025-12-14T07:14:54.217096+00:00,466.p.6702,27,0
2025-12-14T07:14:54.217096+00:00,466.p.6702,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6703,0,22
2025-12-14T07:14:54.217096+00:00,466.p.6703,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6703,2,637
2025-12-14T07:14:54.217096+00:00,466.p.6703,3,230
2025-12-14T07:14:54.217096+00:00,466.p.6703,4,150
2025-12-14T07:14:54.217096+00:00,466.p.6703,5,.652
2025-12-14T07:14:54.217096+00:00,466.p.6703,6,146
2025-12-14T07:14:54.217096+00:00,466.p.6703,7,109
2025-12-14T07:14:54.217096+00:00,466.p.6703,8,.747
2025-12-14T07:14:54.217096+00:00,466.p.6703,9,0
2025-12-14T07:14:54.217096+00:00,466.p.6703,10,0
2025-12-14T07:14:54.217096+00:00,466.p.6703,11,-
2025-12-14T07:14:54.217096+00:00,466.p.6703,12,409
2025-12-14T07:14:54.217096+00:00,466.p.6703,13,91
2025-12-14T07:14:54.217096+00:00,466.p.6703,14,158
2025-12-14T07:14:54.217096+00:00,466.p.6703,15,249
2025-12-14T07:14:54.217096+00:00,466.p.6703,16,40
2025-12-14T07:14:54.217096+00:00,466.p.6703,17,17
2025-12-14T07:14:54.217096+00:00,466.p.6703,18,21
2025-12-14T07:14:54.217096+00:00,466.p.6703,19,55
2025-12-14T07:14:54.217096+00:00,466.p.6703,20,.727
2025-12-14T07:14:54.217096+00:00,466.p.6703,21,72
2025-12-14T07:14:54.217096+00:00,466.p.6703,22,1
2025-12-14T07:14:54.217096+00:00,466.p.6703,23,1
2025-12-14T07:14:54.217096+00:00,466.p.6703,24,1
2025-12-14T07:14:54.217096+00:00,466.p.6703,25,2
2025-12-14T07:14:54.217096+00:00,466.p.6703,27,13
2025-12-14T07:14:54.217096+00:00,466.p.6703,28,0
2025-12-14T07:14:54.217096+00:00,466.p.6704,0,18
2025-12-14T07:14:54.217096+00:00,466.p.6704,1,-
2025-12-14T07:14:54.217096+00:00,466.p.6704,2,264
