player_key,player_id,player_name,coverage,period,stat_id,stat_value,team_key,team_name,position,timestamp
466.p.6019,6019,Collin Sexton,,,,,,,,
466.p.6020,6020,Kevin Knox II,,,,,,,,
466.p.6021,6021,Mikal Bridges,,,,,,,,
466.p.6022,6022,Shai Gilgeous-Alexander,,,,,,,,
466.p.6023,6023,Miles Bridges,,,,,,,,
466.p.6025,6025,Michael Porter Jr.,,,,,,,,
466.p.6028,6028,Donte DiVincenzo,,,,,,,,
466.p.6029,6029,Lonnie Walker IV,,,,,,,,
466.p.6030,6030,Kevin Huerter,,,,,,,,
466.p.6031,6031,Josh Okogie,,,,,,,,
466.p.6032,6032,Grayson Allen,,,,,,,,
466.p.6034,6034,Aaron Holiday,,,,,,,,
466.p.6035,6035,Anfernee Simons,,,,,,,,
466.p.6036,6036,Moritz Wagner,,,,,,,,
466.p.6037,6037,Landry Shamet,,,,,,,,
466.p.6038,6038,Robert Williams III,,,,,,,,
466.p.6043,6043,Jevon Carter,,,,,,,,
466.p.6044,6044,Jalen Brunson,,,,,,,,
466.p.6047,6047,Mitchell Robinson,,,,,,,,
466.p.6048,6048,Gary Trent Jr.,,,,,,,,
466.p.6052,6052,Jarred Vanderbilt,,,,,,,,
466.p.6053,6053,Bruce Brown,,,,,,,,
466.p.6057,6057,De'Anthony Melton,,,,,,,,
466.p.6058,6058,Svi Mykhailiuk,,,,,,,,
466.p.6061,6061,Alize Johnson,,,,,,,,
466.p.6065,6065,Shake Milton,,,,,,,,
466.p.6073,6073,Duncan Robinson,,,,,,,,
466.p.6076,6076,Kenrich Williams,,,,,,,,
466.p.6109,6109,Drew Eubanks,,,,,,,,
466.p.6133,6133,Jordan McLaughlin,,,,,,,,
466.p.6155,6155,Haywood Highsmith,,,,,,,,
466.p.6163,6163,Zion Williamson,,,,,,,,
466.p.6164,6164,Ja Morant,,,,,,,,
466.p.6165,6165,RJ Barrett,,,,,,,,
466.p.6166,6166,De'Andre Hunter,,,,,,,,
466.p.6167,6167,Darius Garland,,,,,,,,
466.p.6169,6169,Coby White,,,,,,,,
466.p.6170,6170,Jaxson Hayes,,,,,,,,
466.p.6171,6171,Rui Hachimura,,,,,,,,
466.p.6173,6173,Cameron Johnson,,,,,,,,
466.p.6174,6174,P.J. Washington,,,,,,,,
466.p.6175,6175,Tyler Herro,,,,,,,,
466.p.6204,6204,Chuma Okeke,,,,,,,,
466.p.6205,6205,Nickeil Alexander-Walker,,,,,,,,
466.p.6206,6206,Goga Bitadze,,,,,,,,
466.p.6208,6208,Matisse Thybulle,,,,,,,,
466.p.6209,6209,Brandon Clarke,,,,,,,,
466.p.6210,6210,Grant Williams,,,,,,,,
466.p.6212,6212,Ty Jerome,,,,,,,,
466.p.6216,6216,Jordan Poole,,,,,,,,
466.p.6217,6217,Keldon Johnson,,,,,,,,
466.p.6218,6218,Kevin Porter Jr.,,,,,,,,
466.p.6219,6219,Nic Claxton,,,,,,,,
466.p.6224,6224,Cody Martin,,,,,,,,
466.p.6226,6226,Daniel Gafford,,,,,,,,
466.p.6232,6232,Bol Bol,,,,,,,,
466.p.6234,6234,Talen Horton-Tucker,,,,,,,,
466.p.6236,6236,Terance Mann,,,,,,,,
466.p.6240,6240,Jalen McDaniels,,,,,,,,
466.p.6253,6253,Naz Reid,,,,,,,,
466.p.6254,6254,Luguentz Dort,,,,,,,,
466.p.6255,6255,John Konchar,,,,,,,,
466.p.6256,6256,Dean Wade,,,,,,,,
466.p.6259,6259,Garrison Mathews,,,,,,,,
466.p.6267,6267,Max Strus,,,,,,,,
466.p.6269,6269,Javonte Green,,,,,,,,
466.p.6275,6275,Caleb Martin,,,,,,,,
466.p.6276,6276,DaQuan Jeffries,,,,,,,,
466.p.6280,6280,Terence Davis,,,,,,,,
466.p.6289,6289,Moses Brown,,,,,,,,
466.p.6293,6293,Charlie Brown Jr.,,,,,,,,
466.p.6315,6315,Amir Coffey,,,,,,,,
466.p.6326,6326,Marques Bolden,,,,,,,,
466.p.6353,6353,Gabe Vincent,,,,,,,,
466.p.6355,6355,Anthony Edwards,,,,,,,,
466.p.6356,6356,James Wiseman,,,,,,,,
466.p.6395,6395,LaMelo Ball,,,,,,,,
466.p.6396,6396,Patrick Williams,,,,,,,,
466.p.6397,6397,Isaac Okoro,,,,,,,,
466.p.6398,6398,Onyeka Okongwu,,,,,,,,
466.p.6399,6399,Killian Hayes,,,,,,,,
466.p.6400,6400,Obi Toppin,,,,,,,,
466.p.6401,6401,Deni Avdija,,,,,,,,
466.p.6402,6402,Jalen Smith,,,,,,,,
466.p.6403,6403,Devin Vassell,,,,,,,,
466.p.6404,6404,Tyrese Haliburton,,,,,,,,
466.p.6406,6406,Aaron Nesmith,,,,,,,,
466.p.6407,6407,Cole Anthony,,,,,,,,
466.p.6408,6408,Isaiah Stewart,,,,,,,,
466.p.6410,6410,Josh Green,,,,,,,,
466.p.6411,6411,Saddiq Bey,,,,,,,,
466.p.6412,6412,Precious Achiuwa,,,,,,,,
466.p.6413,6413,Tyrese Maxey,,,,,,,,
466.p.6414,6414,Zeke Nnaji,,,,,,,,
466.p.6417,6417,Immanuel Quickley,,,,,,,,
466.p.6418,6418,Payton Pritchard,,,,,,,,
466.p.6420,6420,Jaden McDaniels,,,,,,,,
466.p.6422,6422,Desmond Bane,,,,,,,,
466.p.6427,6427,Xavier Tillman,,,,,,,,
466.p.6429,6429,Vít Krejčí,,,,,,,,
466.p.6433,6433,Tre Jones,,,,,,,,
466.p.6434,6434,Nick Richards,,,,,,,,
466.p.6441,6441,Isaiah Joe,,,,,,,,
466.p.6444,6444,KJ Martin,,,,,,,,
466.p.6450,6450,Paul Reed,,,,,,,,
466.p.6452,6452,Sam Merrill,,,,,,,,
466.p.6453,6453,Mason Jones,,,,,,,,
466.p.6459,6459,Lamar Stevens,,,,,,,,
466.p.6463,6463,Jae'Sean Tate,,,,,,,,
466.p.6471,6471,Anthony Gill,,,,,,,,
466.p.6499,6499,Naji Marshall,,,,,,,,
466.p.6500,6500,Trevelin Queen,,,,,,,,
466.p.6512,6512,Cade Cunningham,,,,,,,,
466.p.6513,6513,Jalen Green,,,,,,,,
466.p.6514,6514,Evan Mobley,,,,,,,,
466.p.6515,6515,Scottie Barnes,,,,,,,,
466.p.6516,6516,Jalen Suggs,,,,,,,,
466.p.6548,6548,Josh Giddey,,,,,,,,
466.p.6549,6549,Jonathan Kuminga,,,,,,,,
466.p.6550,6550,Franz Wagner,,,,,,,,
466.p.6551,6551,Davion Mitchell,,,,,,,,
466.p.6552,6552,Ziaire Williams,,,,,,,,
466.p.6556,6556,Moses Moody,,,,,,,,
466.p.6557,6557,Corey Kispert,,,,,,,,
466.p.6558,6558,Alperen Sengun,,,,,,,,
466.p.6559,6559,Trey Murphy III,,,,,,,,
466.p.6560,6560,Tre Mann,,,,,,,,
466.p.6561,6561,Kai Jones,,,,,,,,
466.p.6562,6562,Jalen Johnson,,,,,,,,
466.p.6563,6563,Keon Johnson,,,,,,,,
466.p.6564,6564,Isaiah Jackson,,,,,,,,
466.p.6566,6566,Josh Christopher,,,,,,,,
466.p.6567,6567,Quentin Grimes,,,,,,,,
466.p.6568,6568,Bones Hyland,,,,,,,,
466.p.6569,6569,Cam Thomas,,,,,,,,
466.p.6570,6570,Jaden Springer,,,,,,,,
466.p.6571,6571,Day'Ron Sharpe,,,,,,,,
466.p.6572,6572,Santi Aldama,,,,,,,,
466.p.6574,6574,Jeremiah Robinson-Earl,,,,,,,,
466.p.6575,6575,Jason Preston,,,,,,,,
466.p.6577,6577,Herbert Jones,,,,,,,,
466.p.6578,6578,Miles McBride,,,,,,,,
466.p.6579,6579,JT Thor,,,,,,,,
466.p.6580,6580,Ayo Dosunmu,,,,,,,,
466.p.6581,6581,Neemias Queta,,,,,,,,
466.p.6582,6582,Jared Butler,,,,,,,,
466.p.6584,6584,Isaiah Livers,,,,,,,,
466.p.6586,6586,Kessler Edwards,,,,,,,,
466.p.6588,6588,Dalano Banton,,,,,,,,
466.p.6590,6590,Sharife Cooper,,,,,,,,
466.p.6593,6593,Brandon Boston,,,,,,,,
466.p.6594,6594,Luka Garza,,,,,,,,
466.p.6595,6595,Charles Bassey,,,,,,,,
466.p.6596,6596,Sandro Mamukelashvili,,,,,,,,
466.p.6597,6597,Aaron Wiggins,,,,,,,,
466.p.6600,6600,Jericho Sims,,,,,,,,
466.p.6603,6603,A.J. Lawson,,,,,,,,
466.p.6604,6604,Trendon Watford,,,,,,,,
466.p.6606,6606,Austin Reaves,,,,,,,,
466.p.6613,6613,Jose Alvarado,,,,,,,,
466.p.6614,6614,Jock Landale,,,,,,,,
466.p.6616,6616,Jordan Goodwin,,,,,,,,
466.p.6617,6617,Jay Huff,,,,,,,,
466.p.6619,6619,Sam Hauser,,,,,,,,
466.p.6624,6624,David Duke Jr.,,,,,,,,
466.p.6628,6628,Mac McClung,,,,,,,,
466.p.6632,6632,Justin Champagnie,,,,,,,,
466.p.6636,6636,Jeff Dowtin Jr.,,,,,,,,
466.p.6637,6637,Ethan Thompson,,,,,,,,
466.p.6652,6652,Dru Smith,,,,,,,,
466.p.6653,6653,Javonte Smart,,,,,,,,
466.p.6654,6654,Matt Ryan,,,,,,,,
466.p.6655,6655,Micah Potter,,,,,,,,
466.p.6660,6660,Malcolm Hill,,,,,,,,
466.p.6661,6661,Jalen Crutcher,,,,,,,,
466.p.6662,6662,Cameron McGriff,,,,,,,,
466.p.6673,6673,Olivier Sarr,,,,,,,,
466.p.6679,6679,Brandon Williams,,,,,,,,
466.p.6686,6686,Braxton Key,,,,,,,,
466.p.6687,6687,Lindy Waters III,,,,,,,,
466.p.6691,6691,Paolo Banchero,,,,,,,,
466.p.6692,6692,Chet Holmgren,,,,,,,,
466.p.6693,6693,Jabari Smith Jr.,,,,,,,,
466.p.6694,6694,Keegan Murray,,,,,,,,
466.p.6695,6695,Jaden Ivey,,,,,,,,
466.p.6696,6696,Bennedict Mathurin,,,,,,,,
466.p.6697,6697,Shaedon Sharpe,,,,,,,,
466.p.6698,6698,Dyson Daniels,,,,,,,,
466.p.6699,6699,Jeremy Sochan,,,,,,,,
466.p.6701,6701,Ousmane Dieng,,,,,,,,
466.p.6702,6702,Jalen Williams,,,,,,,,
466.p.6703,6703,Jalen Duren,,,,,,,,
466.p.6704,6704,Ochai Agbaji,,,,,,,,
466.p.6705,6705,Mark Williams,,,,,,,,
466.p.6707,6707,Tari Eason,,,,,,,,
466.p.6708,6708,Dalen Terry,,,,,,,,
466.p.6709,6709,Jake LaRavia,,,,,,,,
466.p.6710,6710,Malaki Branham,,,,,,,,
466.p.6711,6711,Christian Braun,,,,,,,,
466.p.6712,6712,Walker Kessler,,,,,,,,
466.p.6713,6713,David Roddy,,,,,,,,
466.p.6714,6714,MarJon Beauchamp,,,,,,,,
466.p.6715,6715,Blake Wesley,,,,,,,,
466.p.6716,6716,Wendell Moore Jr.,,,,,,,,
466.p.6717,6717,Nikola Jović,,,,,,,,
466.p.6718,6718,Patrick Baldwin Jr.,,,,,,,,
466.p.6719,6719,TyTy Washington Jr.,,,,,,,,
466.p.6720,6720,Peyton Watson,,,,,,,,
466.p.6721,6721,Andrew Nembhard,,,,,,,,
466.p.6722,6722,Caleb Houstan,,,,,,,,
466.p.6723,6723,Christian Koloko,,,,,,,,
466.p.6724,6724,Jaylin Williams,,,,,,,,
466.p.6725,6725,Max Christie,,,,,,,,
466.p.6727,6727,Jaden Hardy,,,,,,,,
466.p.6728,6728,Kennedy Chandler,,,,,,,,
466.p.6730,6730,Bryce McGowens,,,,,,,,
466.p.6731,6731,E.J. Liddell,,,,,,,,
466.p.6732,6732,Trevor Keels,,,,,,,,
466.p.6733,6733,Moussa Diabaté,,,,,,,,
466.p.6734,6734,Ryan Rollins,,,,,,,,
466.p.6735,6735,Josh Minott,,,,,,,,
466.p.6737,6737,Vince Williams Jr.,,,,,,,,
466.p.6738,6738,Kendall Brown,,,,,,,,
466.p.6741,6741,Tyrese Martin,,,,,,,,
466.p.6742,6742,Karlo Matković,,,,,,,,
466.p.6743,6743,JD Davison,,,,,,,,
466.p.6745,6745,Gui Santos,,,,,,,,
466.p.6746,6746,Luke Travers,,,,,,,,
466.p.6747,6747,Jabari Walker,,,,,,,,
466.p.6749,6749,Alondes Williams,,,,,,,,
466.p.6750,6750,Lester Quinones,,,,,,,,
466.p.6751,6751,Collin Gillespie,,,,,,,,
466.p.6752,6752,Buddy Boeheim,,,,,,,,
466.p.6753,6753,Keon Ellis,,,,,,,,
466.p.6754,6754,Julian Champagnie,,,,,,,,
466.p.6755,6755,AJ Green,,,,,,,,
466.p.6757,6757,Scotty Pippen Jr.,,,,,,,,
466.p.6761,6761,Ron Harper Jr.,,,,,,,,
466.p.6762,6762,Johnny Juzang,,,,,,,,
466.p.6766,6766,Simone Fontecchio,,,,,,,,
466.p.6767,6767,Kevon Harris,,,,,,,,
466.p.6772,6772,Pat Spencer,,,,,,,,
466.p.6773,6773,Mouhamadou Gueye,,,,,,,,
466.p.6776,6776,Quenton Jackson,,,,,,,,
466.p.6782,6782,Stanley Umude,,,,,,,,
466.p.6783,6783,Jules Bernard,,,,,,,,
466.p.6785,6785,Tyson Etienne,,,,,,,,
466.p.6786,6786,Daeqwon Plowden,,,,,,,,
466.p.6791,6791,Dominick Barlow,,,,,,,,
466.p.6800,6800,Jamaree Bouyea,,,,,,,,
466.p.6801,6801,Jamal Cain,,,,,,,,
466.p.6802,6802,Orlando Robinson,,,,,,,,
466.p.6803,6803,Jared Rhoden,,,,,,,,
466.p.6806,6806,Nate Williams,,,,,,,,
466.p.6821,6821,Ibou Badji,,,,,,,,
466.p.10048,10048,Scoot Henderson,season,2025,0,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,1,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,2,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,3,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,4,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,5,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,6,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,7,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,8,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,9,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,10,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,11,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,12,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,13,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,14,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,15,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,16,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,17,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,18,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,19,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,20,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,21,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,22,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,23,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,24,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,25,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,27,-,,,,
466.p.10048,10048,Scoot Henderson,season,2025,28,-,,,,
466.p.10050,10050,Leonard Miller,season,2025,0,9,,,,
466.p.10050,10050,Leonard Miller,season,2025,1,-,,,,
466.p.10050,10050,Leonard Miller,season,2025,2,38,,,,
466.p.10050,10050,Leonard Miller,season,2025,3,12,,,,
466.p.10050,10050,Leonard Miller,season,2025,4,6,,,,
466.p.10050,10050,Leonard Miller,season,2025,5,.500,,,,
466.p.10050,10050,Leonard Miller,season,2025,6,5,,,,
466.p.10050,10050,Leonard Miller,season,2025,7,3,,,,
466.p.10050,10050,Leonard Miller,season,2025,8,.600,,,,
466.p.10050,10050,Leonard Miller,season,2025,9,5,,,,
466.p.10050,10050,Leonard Miller,season,2025,10,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,11,.000,,,,
466.p.10050,10050,Leonard Miller,season,2025,12,15,,,,
466.p.10050,10050,Leonard Miller,season,2025,13,1,,,,
466.p.10050,10050,Leonard Miller,season,2025,14,10,,,,
466.p.10050,10050,Leonard Miller,season,2025,15,11,,,,
466.p.10050,10050,Leonard Miller,season,2025,16,4,,,,
466.p.10050,10050,Leonard Miller,season,2025,17,2,,,,
466.p.10050,10050,Leonard Miller,season,2025,18,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,19,4,,,,
466.p.10050,10050,Leonard Miller,season,2025,20,1.000,,,,
466.p.10050,10050,Leonard Miller,season,2025,21,7,,,,
466.p.10050,10050,Leonard Miller,season,2025,22,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,23,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,24,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,25,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,27,0,,,,
466.p.10050,10050,Leonard Miller,season,2025,28,0,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,0,18,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,1,-,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,2,326,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,3,76,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,4,31,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,5,.408,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,6,18,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,7,12,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,8,.667,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,9,42,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,10,13,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,11,.310,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,12,87,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,13,12,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,14,25,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,15,37,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,16,24,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,17,9,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,18,2,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,19,15,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,20,1.600,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,21,43,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,22,1,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,23,0,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,24,0,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,25,0,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,27,0,,,,
466.p.10051,10051,Sidy Cissoko,season,2025,28,0,,,,
466.p.10053,10053,Keaton Wallace,season,2025,0,22,,,,
466.p.10053,10053,Keaton Wallace,season,2025,1,-,,,,
466.p.10053,10053,Keaton Wallace,season,2025,2,332,,,,
466.p.10053,10053,Keaton Wallace,season,2025,3,88,,,,
466.p.10053,10053,Keaton Wallace,season,2025,4,36,,,,
466.p.10053,10053,Keaton Wallace,season,2025,5,.409,,,,
466.p.10053,10053,Keaton Wallace,season,2025,6,10,,,,
466.p.10053,10053,Keaton Wallace,season,2025,7,5,,,,
466.p.10053,10053,Keaton Wallace,season,2025,8,.500,,,,
466.p.10053,10053,Keaton Wallace,season,2025,9,56,,,,
466.p.10053,10053,Keaton Wallace,season,2025,10,23,,,,
466.p.10053,10053,Keaton Wallace,season,2025,11,.411,,,,
466.p.10053,10053,Keaton Wallace,season,2025,12,100,,,,
466.p.10053,10053,Keaton Wallace,season,2025,13,1,,,,
466.p.10053,10053,Keaton Wallace,season,2025,14,34,,,,
466.p.10053,10053,Keaton Wallace,season,2025,15,35,,,,
466.p.10053,10053,Keaton Wallace,season,2025,16,64,,,,
466.p.10053,10053,Keaton Wallace,season,2025,17,16,,,,
466.p.10053,10053,Keaton Wallace,season,2025,18,3,,,,
466.p.10053,10053,Keaton Wallace,season,2025,19,17,,,,
466.p.10053,10053,Keaton Wallace,season,2025,20,3.765,,,,
466.p.10053,10053,Keaton Wallace,season,2025,21,30,,,,
466.p.10053,10053,Keaton Wallace,season,2025,22,0,,,,
466.p.10053,10053,Keaton Wallace,season,2025,23,0,,,,
466.p.10053,10053,Keaton Wallace,season,2025,24,0,,,,
466.p.10053,10053,Keaton Wallace,season,2025,25,0,,,,
466.p.10053,10053,Keaton Wallace,season,2025,27,0,,,,
466.p.10053,10053,Keaton Wallace,season,2025,28,0,,,,
466.p.10061,10061,Justin Minaya,season,2025,0,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,1,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,2,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,3,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,4,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,5,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,6,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,7,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,8,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,9,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,10,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,11,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,12,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,13,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,14,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,15,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,16,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,17,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,18,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,19,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,20,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,21,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,22,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,23,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,24,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,25,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,27,-,,,,
466.p.10061,10061,Justin Minaya,season,2025,28,-,,,,
466.p.10064,10064,Rayan Rupert,season,2025,0,16,,,,
466.p.10064,10064,Rayan Rupert,season,2025,1,-,,,,
466.p.10064,10064,Rayan Rupert,season,2025,2,120,,,,
466.p.10064,10064,Rayan Rupert,season,2025,3,27,,,,
466.p.10064,10064,Rayan Rupert,season,2025,4,9,,,,
466.p.10064,10064,Rayan Rupert,season,2025,5,.333,,,,
466.p.10064,10064,Rayan Rupert,season,2025,6,4,,,,
466.p.10064,10064,Rayan Rupert,season,2025,7,2,,,,
466.p.10064,10064,Rayan Rupert,season,2025,8,.500,,,,
466.p.10064,10064,Rayan Rupert,season,2025,9,14,,,,
466.p.10064,10064,Rayan Rupert,season,2025,10,4,,,,
466.p.10064,10064,Rayan Rupert,season,2025,11,.286,,,,
466.p.10064,10064,Rayan Rupert,season,2025,12,24,,,,
466.p.10064,10064,Rayan Rupert,season,2025,13,3,,,,
466.p.10064,10064,Rayan Rupert,season,2025,14,22,,,,
466.p.10064,10064,Rayan Rupert,season,2025,15,25,,,,
466.p.10064,10064,Rayan Rupert,season,2025,16,4,,,,
466.p.10064,10064,Rayan Rupert,season,2025,17,6,,,,
466.p.10064,10064,Rayan Rupert,season,2025,18,1,,,,
466.p.10064,10064,Rayan Rupert,season,2025,19,8,,,,
466.p.10064,10064,Rayan Rupert,season,2025,20,.500,,,,
466.p.10064,10064,Rayan Rupert,season,2025,21,16,,,,
466.p.10064,10064,Rayan Rupert,season,2025,22,0,,,,
466.p.10064,10064,Rayan Rupert,season,2025,23,0,,,,
466.p.10064,10064,Rayan Rupert,season,2025,24,0,,,,
466.p.10064,10064,Rayan Rupert,season,2025,25,1,,,,
466.p.10064,10064,Rayan Rupert,season,2025,27,0,,,,
466.p.10064,10064,Rayan Rupert,season,2025,28,0,,,,
466.p.10065,10065,Toumani Camara,season,2025,0,23,,,,
466.p.10065,10065,Toumani Camara,season,2025,1,-,,,,
466.p.10065,10065,Toumani Camara,season,2025,2,775,,,,
466.p.10065,10065,Toumani Camara,season,2025,3,246,,,,
466.p.10065,10065,Toumani Camara,season,2025,4,102,,,,
466.p.10065,10065,Toumani Camara,season,2025,5,.415,,,,
466.p.10065,10065,Toumani Camara,season,2025,6,39,,,,
466.p.10065,10065,Toumani Camara,season,2025,7,27,,,,
466.p.10065,10065,Toumani Camara,season,2025,8,.692,,,,
466.p.10065,10065,Toumani Camara,season,2025,9,158,,,,
466.p.10065,10065,Toumani Camara,season,2025,10,54,,,,
466.p.10065,10065,Toumani Camara,season,2025,11,.342,,,,
466.p.10065,10065,Toumani Camara,season,2025,12,285,,,,
466.p.10065,10065,Toumani Camara,season,2025,13,48,,,,
466.p.10065,10065,Toumani Camara,season,2025,14,74,,,,
466.p.10065,10065,Toumani Camara,season,2025,15,122,,,,
466.p.10065,10065,Toumani Camara,season,2025,16,65,,,,
466.p.10065,10065,Toumani Camara,season,2025,17,23,,,,
466.p.10065,10065,Toumani Camara,season,2025,18,14,,,,
466.p.10065,10065,Toumani Camara,season,2025,19,47,,,,
466.p.10065,10065,Toumani Camara,season,2025,20,1.383,,,,
466.p.10065,10065,Toumani Camara,season,2025,21,75,,,,
466.p.10065,10065,Toumani Camara,season,2025,22,2,,,,
466.p.10065,10065,Toumani Camara,season,2025,23,0,,,,
466.p.10065,10065,Toumani Camara,season,2025,24,0,,,,
466.p.10065,10065,Toumani Camara,season,2025,25,0,,,,
466.p.10065,10065,Toumani Camara,season,2025,27,1,,,,
466.p.10065,10065,Toumani Camara,season,2025,28,0,,,,
466.p.10066,10066,Emoni Bates,season,2025,0,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,1,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,2,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,3,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,4,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,5,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,6,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,7,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,8,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,9,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,10,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,11,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,12,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,13,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,14,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,15,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,16,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,17,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,18,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,19,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,20,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,21,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,22,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,23,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,24,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,25,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,27,-,,,,
466.p.10066,10066,Emoni Bates,season,2025,28,-,,,,
